,time,Air_Flow1,DO1,Permeate1,Pressure1,TEMP1,Tank1,pH1,Air_Flow2,DO2,Permeate2,Pressure2,TEMP2,Tank2,pH2,time.1,l_min,date,day
2094,2094,6.526597222,0.155659722,24.86711806,29.83288194,25.01288194,14686.69097,7.116388889,9.889618056,6.326631944,27.84204861,15.67663194,24.99128472,14648.88542,7.158923611,2094,3.5,2023/5/23 6:00,87.25
2095,2095,6.515208333,1.151493056,0,2.307291667,25.30951389,14656.375,7.357361111,9.853784722,6.302222222,27.85395833,15.69958333,24.98666667,14654.97222,7.159131944,2095,3.5,2023/5/23 7:00,87.29166667
2096,2096,6.542534722,1.211458333,0,2.133819444,25.55645833,14611.35764,7.41,9.880833333,6.30515625,27.83829861,15.72295139,25.013125,14655.27778,7.16,2096,3.5,2023/5/23 8:00,87.33333333
2097,2097,6.531875,0.918764245,0,2.104409722,25.70270833,14590.88889,7.406319444,9.856423611,6.287995905,27.848125,15.76697917,24.99934028,14653.52778,7.158923611,2097,3.5,2023/5/23 9:00,87.375
2098,2098,6.528277778,0.626070157,14.14083333,1.370510417,25.44638194,14405.13333,7.209430556,9.814201389,6.270835559,27.82916667,15.85753472,25.00135417,14665.42014,7.1671875,2098,3.5,2023/5/23 10:00,87.41666667
2099,2099,6.5471875,0.333376068,27.87336806,1.966493056,25.00579861,14687.08333,7.009201389,9.831666667,6.253675214,27.83291667,15.84920139,24.9975,14647.94097,7.143055556,2099,3.5,2023/5/23 11:00,87.45833333
2100,2100,6.640451389,0.328888889,27.87222222,1.987881944,24.98982639,14686.19792,7.002256944,9.850486111,6.2940625,27.82958333,15.79180556,25.00538194,14649.04167,7.146909722,2100,3.5,2023/5/23 12:00,87.5
2101,2101,6.571666667,0.301215278,27.87604167,2.000868056,25.00190972,14686.78819,6.99625,9.8559375,6.339375,27.85840278,15.76631944,25.00149306,14649.33333,7.151006944,2101,3.5,2023/5/23 13:00,87.54166667
2102,2102,6.525451389,0.284444444,27.88055556,2.007152778,24.99597222,14683.44792,6.999131944,9.864270833,6.448541667,27.83385417,15.66878472,24.99489583,14648.20833,7.157951389,2102,3.5,2023/5/23 14:00,87.58333333
2103,2103,6.49375,0.258958333,27.85548611,2.015798611,24.98899306,14683.38194,7.002430556,9.850347222,6.433680556,27.81770833,15.55920139,24.99756944,14648.6875,7.159652778,2103,3.5,2023/5/23 15:00,87.625
2104,2104,6.471875,0.254027778,27.87197917,2.022118056,24.975,14684.125,7.007152778,9.818055556,6.462048611,27.83180556,15.59395833,25.00215278,14647.98958,7.16375,2104,3.5,2023/5/23 16:00,87.66666667
2105,2105,6.490520833,0.268645833,27.83972222,2.028993056,24.988125,14685.3125,7.011770833,9.853090278,6.508263889,27.84631944,15.60996528,25.00079861,14649.59375,7.170069444,2105,3.5,2023/5/23 17:00,87.70833333
2106,2106,6.509722222,0.274861111,27.89430556,2.040659722,25.01010417,14685.36806,7.013958333,9.590104167,6.392673611,27.82930556,15.57253472,25.01149306,14645.84375,7.150590278,2106,3.5,2023/5/23 18:00,87.75
2107,2107,6.545729167,0.255451389,27.87145833,2.0440625,24.99770833,14684.39236,7.010138889,9.608333333,6.420694444,27.85881944,15.62878472,24.99458333,14646.875,7.157256944,2107,3.5,2023/5/23 19:00,87.79166667
2108,2108,6.594548611,0.262916667,27.85517361,2.051458333,25.01725694,14687.44097,7.002222222,9.675798611,6.573194444,27.80503472,15.66645833,25.14868056,14655.71528,7.173263889,2108,3.5,2023/5/23 20:00,87.83333333
2109,2109,6.703958333,0.286805556,27.84479167,2.037256944,24.99881944,14685.98958,6.977673611,10.47871528,6.515451389,27.81222222,15.93868056,24.99739583,14642.33333,7.135243056,2109,3.5,2023/5/23 21:00,87.875
2110,2110,6.491493056,0.438402778,27.85826389,2.061944444,25.00701389,14686.98611,6.966145833,10.44041667,6.556736111,27.80041667,15.91854167,24.9925,14651.46528,7.135173611,2110,3.5,2023/5/23 22:00,87.91666667
2111,2111,6.490902778,0.474583333,27.83868056,2.062708333,24.9975,14685.69792,6.952986111,10.39309028,6.577083333,27.89010417,15.98298611,24.99670139,14648.26042,7.133333333,2111,3.5,2023/5/23 23:00,87.95833333
2112,2112,6.528611111,0.510625,27.83065972,2.064340278,24.99878472,14684.11806,6.942465278,10.38375,6.588541667,27.81746528,15.9278125,24.99045139,14650.80208,7.133194444,2112,3.5,2023/5/24 0:00,88
2113,2113,6.481875,0.499791667,27.85545139,2.075381944,24.99802083,14681.34722,6.936770833,10.35447917,6.589583333,27.82777778,15.92868056,24.99829861,14647.99306,7.136041667,2113,3.5,2023/5/24 1:00,88.04166667
2114,2114,6.506875,0.488715278,27.85534722,2.080486111,25.00385417,14684.28819,6.929236111,10.30729167,6.578576389,27.85670139,15.99270833,24.99506944,14648.99306,7.136944444,2114,3.5,2023/5/24 2:00,88.08333333
2115,2115,6.507152778,0.437152778,27.88135417,2.078125,24.98440972,14684.47569,6.925034722,10.34638889,6.637673611,27.82461806,16.07399306,24.99038194,14650.19792,7.146423611,2115,3.5,2023/5/24 3:00,88.125
2116,2116,6.524027778,0.498923611,27.85829861,2.082638889,24.9953125,14683.43056,6.922152778,10.33447917,6.633993056,27.84357639,16.11784722,24.99961806,14648.75,7.149756944,2116,3.5,2023/5/24 4:00,88.16666667
2117,2117,6.487847222,0.493506944,27.87305556,2.087673611,24.98659722,14682.71181,6.913333333,10.3028125,6.606631944,27.820625,16.12416667,25.00614583,14646.78472,7.148229167,2117,3.5,2023/5/24 5:00,88.20833333
2118,2118,6.501631944,0.478923611,27.87864583,2.094444444,24.97920139,14684.78819,6.904131944,10.27263889,6.616006944,27.80777778,16.16420139,24.99315972,14649.98958,7.149756944,2118,3.5,2023/5/24 6:00,88.25
2119,2119,6.487604167,0.501805556,27.859375,2.095034722,25.02965278,14683.94097,6.913888889,10.21888889,6.619027778,27.88121528,16.23635417,24.99430556,14647.35069,7.157638889,2119,3.5,2023/5/24 7:00,88.29166667
2120,2120,6.489444444,0.440729167,27.86440972,2.0965625,25.02673611,14684.44444,6.925034722,10.30548611,6.623993056,27.81899306,16.2090625,25.01427083,14650.72917,7.167743056,2120,3.5,2023/5/24 8:00,88.33333333
2121,2121,6.480208333,0.437118056,27.85545139,2.100138889,25.01302083,14683.84375,6.930902778,10.31263889,6.655590278,27.81743056,16.22979167,25.01274306,14650.78125,7.172777778,2121,3.5,2023/5/24 9:00,88.375
2122,2122,6.472916667,0.392170139,27.26368056,2.117881944,25.00498264,14661.02604,6.932465278,9.728645833,6.57625,26.10559028,15.02104167,25.02388889,14643.03472,7.158576389,2122,3.5,2023/5/24 10:00,88.41666667
2123,2123,6.474965278,0.499027778,27.87670139,2.120520833,25.01878472,14683.875,6.948368056,9.199826389,6.287083333,27.8421875,16.15958333,25.01402778,14653.15278,7.124895833,2123,3.5,2023/5/24 11:00,88.45833333
2124,2124,6.487534722,0.505625,27.88798611,2.105659722,25.0146875,14685.00694,6.955868056,9.0259375,6.229444444,27.85010417,16.2965625,25.00440972,14648.92014,7.124097222,2124,3.5,2023/5/24 12:00,88.5
2125,2125,6.470659722,0.480625,27.84628472,2.113125,25.02576389,14687.20486,6.9603125,9.021006944,6.199965278,27.85079861,16.4540625,25.0003125,14651.42361,7.131979167,2125,3.5,2023/5/24 13:00,88.54166667
2126,2126,6.415055556,0.429145833,27.91771528,2.109694444,25.021875,14687.74444,6.965444444,8.9196875,6.19375,27.85045139,16.47590278,25.00670139,14651.77431,7.147083333,2126,3.5,2023/5/24 14:00,88.58333333
2127,2127,6.706958333,0.176375,27.86035417,2.064916667,25.00509028,14678.93889,6.9616875,9.027659722,5.732899306,27.12013889,15.9996875,25.02987153,14642.35903,7.090670139,2127,3.5,2023/5/24 15:00,88.625
2128,2128,6.774027778,0.153888889,27.84204861,2.0971875,25.00277778,14687.17014,6.944027778,9.120659722,5.668715278,27.8340625,16.32465278,25.00319444,14652.53472,7.057604167,2128,3.5,2023/5/24 16:00,88.66666667
2129,2129,6.707465278,0.139444444,27.90704861,2.112673611,25.00899306,14686.625,6.940763889,9.112326389,5.716666667,27.81628472,16.26836806,24.999375,14652.21181,7.056701389,2129,3.5,2023/5/24 17:00,88.70833333
2130,2130,6.680625,0.141041667,27.86010417,2.110486111,24.99652778,14685.08681,6.940694444,8.9634375,5.809895833,27.81027778,16.25,24.99649306,14650.42014,7.072361111,2130,3.5,2023/5/24 18:00,88.75
2131,2131,6.690208333,0.168958333,27.8540625,2.118680556,25.00065972,14687.54167,6.942395833,8.793506944,5.904305556,27.81618056,16.249375,24.99538194,14647.17014,7.090833333,2131,3.5,2023/5/24 19:00,88.79166667
2132,2132,6.728611111,0.179826389,27.8284375,2.12,25.00263889,14689.52083,6.939409722,8.845034722,5.994652778,27.79770833,16.23232639,25.00145833,14647.13542,7.107847222,2132,3.5,2023/5/24 20:00,88.83333333
2133,2133,6.747118056,0.201701389,27.88013889,2.131909722,24.9965625,14686.36806,6.929861111,8.861944444,6.013402778,27.79121528,16.27583333,25.0059375,14647.52083,7.116527778,2133,3.5,2023/5/24 21:00,88.875
2134,2134,6.751875,0.229131944,27.87760417,2.139548611,24.99447917,14685.92361,6.908472222,8.881770833,6.060416667,27.82326389,16.24930556,25.00489583,14648.31944,7.118854167,2134,3.5,2023/5/24 22:00,88.91666667
2135,2135,6.693819444,0.274722222,27.87510417,2.141458333,24.99670139,14685.76389,6.8871875,8.866770833,6.031284722,27.83944444,16.24579861,24.99559028,14646.45139,7.114791667,2135,3.5,2023/5/24 23:00,88.95833333
2136,2136,6.623611111,0.297604167,27.85295139,2.147291667,25.01114583,14685.82986,6.867326389,8.832986111,5.995694444,27.83204861,16.23451389,24.99173611,14648.21528,7.1103125,2136,3.5,2023/5/25 0:00,89
2137,2137,6.583993056,0.315243056,27.88871528,2.162152778,25.00979167,14683.83681,6.855694444,8.784166667,6.004722222,27.82263889,16.2778125,25.01090278,14646.09028,7.112777778,2137,3.5,2023/5/25 1:00,89.04166667
2138,2138,6.55625,0.328715278,27.88298611,2.154270833,24.98732639,14685.48611,6.8484375,8.742430556,6.052430556,27.82697917,16.33965278,25.00388889,14650.82986,7.119791667,2138,3.5,2023/5/25 2:00,89.08333333
2139,2139,6.560381944,0.387222222,27.85006944,2.158194444,25.00083333,14684.31597,6.848923611,8.745104167,6.058854167,27.81326389,16.32715278,25.00888889,14647.04167,7.123958333,2139,3.5,2023/5/25 3:00,89.125
2140,2140,6.555833333,0.430277778,27.89152778,2.168993056,24.9965625,14685.01389,6.849201389,8.742743056,6.084375,27.82534722,16.30017361,25.00083333,14650.85764,7.129548611,2140,3.5,2023/5/25 4:00,89.16666667
2141,2141,6.556111111,0.4396875,27.88402778,2.176041667,25.01274306,14686.01042,6.846909722,8.746805556,6.048888889,27.84614583,16.37052083,24.99020833,14647.04861,7.130034722,2141,3.5,2023/5/25 5:00,89.20833333
2142,2142,6.5459375,0.503819444,27.84434028,2.176145833,25.02225694,14684.39931,6.845555556,8.728784722,6.187986111,27.81055556,16.40194444,25.00364583,14649.30556,7.140590278,2142,3.5,2023/5/25 6:00,89.25
2143,2143,6.553923611,0.529027778,27.87319444,2.176909722,25.008125,14684.21528,6.834236111,8.736597222,6.21875,27.85663194,16.46340278,24.98631944,14647.30556,7.136666667,2143,3.5,2023/5/25 7:00,89.29166667
2144,2144,6.589513889,0.551493056,27.86871528,2.179270833,24.99677083,14684.61458,6.818090278,8.785694444,6.188541667,27.83003472,16.40847222,25.02642361,14646.22222,7.133125,2144,3.5,2023/5/25 8:00,89.33333333
2145,2145,6.567048611,0.600034722,27.86951389,2.181909722,25.01111111,14682.93403,6.808055556,8.753194444,6.164756944,27.83020833,16.44923611,24.98947917,14645.5,7.132256944,2145,3.5,2023/5/25 9:00,89.375
2146,2146,6.572534722,0.663958333,27.88354167,2.190034722,25.03340278,14682.71528,6.803402778,8.752604167,6.165694444,27.82572917,16.41729167,25.01197917,14646.80903,7.138472222,2146,3.5,2023/5/25 10:00,89.41666667
2147,2147,6.547951389,0.637083333,27.87006944,2.195243056,24.98722222,14685.07639,6.798159722,8.726354167,6.125763889,27.82586806,16.40454861,25.01545139,14647.85417,7.146840278,2147,3.5,2023/5/25 11:00,89.45833333
2148,2148,6.555729167,0.677673611,27.88107639,2.197847222,25.01545139,14684.21181,6.802847222,8.728611111,6.229270833,27.82868056,16.38038194,25.00354167,14646.05903,7.165347222,2148,3.5,2023/5/25 12:00,89.5
2149,2149,6.529270833,0.697395833,27.85600694,2.206423611,25.03427083,14686.41667,6.818888889,8.675277778,6.149791667,27.82711806,16.36211806,24.99829861,14644.24653,7.16875,2149,3.5,2023/5/25 13:00,89.54166667
2150,2150,6.540381944,0.792986111,27.86368056,2.219166667,25.00006944,14683.61806,6.843506944,8.674131944,6.1884375,27.82489583,16.44444444,24.99850694,14648.56944,7.176875,2150,3.5,2023/5/25 14:00,89.58333333
2151,2151,6.561527778,0.6371875,27.85371528,2.231527778,24.98732639,14683.77083,6.852604167,8.677847222,6.174548611,27.83732639,16.48197917,25.00951389,14646.25,7.182951389,2151,3.5,2023/5/25 15:00,89.625
2152,2152,6.586701389,0.6128125,27.8975,2.232986111,24.99961806,14684.95139,6.862986111,8.671805556,6.064965278,27.83090278,16.45211806,25.0009375,14650.20139,7.185,2152,3.5,2023/5/25 16:00,89.66666667
2153,2153,6.617083333,0.696145833,27.86434028,2.231076389,24.99409722,14684.50694,6.876493056,8.711076389,6.123298611,27.80934028,16.45725694,25.01184028,14648.375,7.206215278,2153,3.5,2023/5/25 17:00,89.70833333
2154,2154,6.620104167,0.733993056,27.89541667,2.23625,24.98479167,14684.43056,6.876284722,8.703541667,6.127638889,27.83663194,16.50923611,24.9996875,14649.5,7.210902778,2154,3.5,2023/5/25 18:00,89.75
2155,2155,6.593888889,0.796032426,27.91767361,2.155625,24.65524306,14917.20486,6.854027778,8.671979167,6.110084005,27.29822917,16.10722222,24.82628472,14816.31597,7.185173611,2155,3.5,2023/5/25 19:00,89.79166667
2156,2156,6.651701389,0.858071797,27.83086806,2.244444444,25.26059028,14732.15625,6.880416667,8.746736111,6.092529122,27.77545139,16.23645833,25.26413194,14659.19792,7.194652778,2156,3.5,2023/5/25 20:00,89.83333333
2157,2157,6.664444444,0.920111167,27.87486111,2.209409722,25.02909722,14688.79514,6.798263889,8.7359375,6.074974238,27.88180556,16.50993056,24.98315972,14651.65278,7.144826389,2157,3.5,2023/5/25 21:00,89.875
2158,2158,6.660381944,0.982150538,27.84180556,2.222777778,25.00958333,14686.77083,6.786909722,8.706979167,6.057419355,27.830625,16.52319444,24.9921875,14652.11111,7.147083333,2158,3.5,2023/5/25 22:00,89.91666667
2159,2159,6.643263889,1.083298611,27.87222222,2.230069444,24.99631944,14689.26736,6.771597222,8.67875,6.117430556,27.84003472,16.57350694,25.00802083,14651.57639,7.154583333,2159,3.5,2023/5/25 23:00,89.95833333
2160,2160,6.663402778,0.770902778,26.29166667,2.233472222,24.99982639,14614.39583,6.7278125,8.683819444,5.838090278,23.98232639,13.75180556,25.00614583,14589.11458,7.126493056,2160,3.5,2023/5/26 0:00,90
2161,2161,6.652013889,1.466631944,27.8546875,2.272361111,25.04927083,14685.69097,6.794930556,8.669270833,6.137534722,27.78829861,15.59555556,25.01576389,14654.52778,7.183784722,2161,3.5,2023/5/26 1:00,90.04166667
2162,2162,6.644652778,1.592083333,27.91836806,2.267743056,25.00739583,14689.07292,6.816145833,8.635694444,6.165659722,27.81399306,16.08864583,24.99472222,14651.87153,7.198229167,2162,3.5,2023/5/26 2:00,90.08333333
2163,2163,6.677326389,1.777430556,27.84954861,2.276215278,25.0278125,14689.87153,6.825416667,8.659895833,6.128784722,27.80399306,16.29875,25.01416667,14653.72569,7.203194444,2163,3.5,2023/5/26 3:00,90.125
2164,2164,6.658263889,1.780902778,27.88819444,2.273576389,24.99052083,14687.625,6.818819444,8.652291667,6.108298611,27.82913194,16.43555556,24.97420139,14650.17708,7.2009375,2164,3.5,2023/5/26 4:00,90.16666667
2165,2165,6.636597222,1.916840278,27.85336806,2.287118056,24.98854167,14687.27083,6.8159375,8.668819444,6.076701389,27.8303125,16.47239583,24.99743056,14653.14236,7.197395833,2165,3.5,2023/5/26 5:00,90.20833333
2166,2166,6.6290625,1.98875,27.86628472,2.286388889,24.97760417,14684.89236,6.808472222,8.663020833,6.081180556,27.84347222,16.48253472,25.00472222,14651.79861,7.1965625,2166,3.5,2023/5/26 6:00,90.25
2167,2167,6.579756944,2.056041667,27.87222222,2.298993056,25.00753472,14685.22569,6.806701389,8.648125,6.108159722,27.8178125,16.46010417,24.99767361,14651.97917,7.199305556,2167,3.5,2023/5/26 7:00,90.29166667
2168,2168,6.581076389,2.022013889,27.86774306,2.296597222,25.01836806,14688.08681,6.809479167,8.6509375,6.174201389,27.84402778,16.44305556,25.01305556,14652.14236,7.208645833,2168,3.5,2023/5/26 8:00,90.33333333
2169,2169,6.571180556,2.0528125,27.89774306,2.313506944,25.00045139,14686.36458,6.834444444,8.6275,6.226527778,27.83034722,16.3775,24.99864583,14651.52431,7.219201389,2169,3.5,2023/5/26 9:00,90.375
2170,2170,6.552395833,2.109305556,27.87986111,2.322847222,25.02732639,14685.78472,6.870972222,8.595868056,6.230590278,27.82555556,16.37576389,24.998125,14651.97917,7.223784722,2170,3.5,2023/5/26 10:00,90.41666667
2171,2171,6.518854167,2.069201389,27.86930556,2.324618056,25.03302083,14687.26389,6.900347222,8.568055556,6.139166667,27.81371528,16.35090278,24.99263889,14652.49306,7.224201389,2171,3.5,2023/5/26 11:00,90.45833333
2172,2172,6.520173611,2.112534722,27.86104167,2.333784722,24.98767361,14687.27431,6.914027778,8.572256944,6.15125,27.79868056,16.295,25.00899306,14651.72222,7.2278125,2172,3.5,2023/5/26 12:00,90.5
2173,2173,6.507777778,2.091666667,27.844375,2.348506944,25.01302083,14687.09375,6.909444444,8.559652778,6.056041667,27.82590278,16.27333333,25.00767361,14651.53125,7.225208333,2173,3.5,2023/5/26 13:00,90.54166667
2174,2174,6.515034722,2.137534722,27.88125,2.351423611,24.98013889,14685.60417,6.924722222,8.570451389,6.091006944,27.83583333,16.2721875,25.00479167,14649.99306,7.234270833,2174,3.5,2023/5/26 14:00,90.58333333
2175,2175,6.511180556,2.336284722,27.87145833,2.352569444,25.00902778,14685.48958,6.957326389,8.559756944,6.129270833,27.83388889,16.30979167,25.00920139,14652.34375,7.239166667,2175,3.5,2023/5/26 15:00,90.625
2176,2176,6.515902778,2.496840278,27.85881944,2.360868056,24.99190972,14683.21875,6.986458333,8.568090278,6.074201389,27.82197917,16.28333333,24.99326389,14651.72917,7.240902778,2176,3.5,2023/5/26 16:00,90.66666667
2177,2177,6.5503125,2.619027778,27.88128472,2.377881944,25.02100694,14687.03819,7.008993056,8.592465278,6.128611111,27.83493056,16.26274306,25.00215278,14651.53819,7.2503125,2177,3.5,2023/5/26 17:00,90.70833333
2178,2178,6.555798611,2.718506944,27.85836806,2.392256944,25.02513889,14687.52778,7.02,8.606875,6.104965278,27.82760417,16.30892361,24.99847222,14651.46528,7.248194444,2178,3.5,2023/5/26 18:00,90.75
2179,2179,6.582430556,2.8746875,27.88100694,2.404131944,25.00395833,14687.24306,7.026354167,8.713298611,6.096770833,27.82305556,16.30003472,25.00506944,14651.13194,7.249201389,2179,3.5,2023/5/26 19:00,90.79166667
2180,2180,6.584131944,2.960451389,27.88232639,2.419027778,24.98461806,14686.00347,7.017569444,9.021145833,6.134965278,27.82107639,16.36541667,24.9859375,14651.45486,7.2478125,2180,3.5,2023/5/26 20:00,90.83333333
2181,2181,6.589930556,2.8971875,27.86003472,2.431875,25.03666667,14684.96875,7.007013889,9.071701389,6.163159722,27.82645833,16.34704861,25.03184028,14651.96875,7.254201389,2181,3.5,2023/5/26 21:00,90.875
2182,2182,6.609826389,2.093576389,25.0040625,2.386388889,25.02770833,14615.42361,6.9546875,9.041006944,5.959236111,24.65326389,13.84677083,25.04111111,14570.22222,7.210173611,2182,3.5,2023/5/26 22:00,90.91666667
2183,2183,6.568125,2.031388889,27.859375,2.427222222,25.04572917,14685.82292,6.994895833,8.935451389,6.2696875,27.83798611,15.62572917,25.02319444,14653.62153,7.242465278,2183,3.5,2023/5/26 23:00,90.95833333
2184,2184,6.568576389,2.087534722,27.84822917,2.423888889,24.98152778,14689.48264,6.98625,8.920416667,6.287326389,27.81909722,15.91673611,25.00444444,14654.15278,7.247152778,2184,3.5,2023/5/27 0:00,91
2185,2185,6.547256944,2.150138889,27.84920139,2.436944444,25.01486111,14689.64583,6.984166667,8.893784722,6.221597222,27.81548611,16.12420139,25.003125,14653.70139,7.245277778,2185,3.5,2023/5/27 1:00,91.04166667
2186,2186,6.525486111,2.177673611,27.86184028,2.450138889,24.99399306,14688.18403,6.984965278,8.873854167,6.169201389,27.82482639,16.249375,25.00510417,14651.73264,7.244652778,2186,3.5,2023/5/27 2:00,91.08333333
2187,2187,6.537534722,2.209236111,27.84555556,2.4740625,25.00423611,14688.04514,6.990694444,8.876458333,6.175972222,27.80489583,16.33829861,25.00072917,14654.83333,7.2434375,2187,3.5,2023/5/27 3:00,91.125
2188,2188,6.535034722,2.242847222,27.87430556,2.481215278,25.00034722,14689.25,6.994652778,8.865659722,6.198611111,27.82652778,16.46024306,24.9865625,14653.15972,7.242604167,2188,3.5,2023/5/27 4:00,91.16666667
2189,2189,6.543958333,2.253784722,27.86947917,2.496909722,24.99402778,14687.78819,6.9915625,8.8621875,6.152638889,27.79944444,16.50736111,25.01229167,14653.72569,7.235243056,2189,3.5,2023/5/27 5:00,91.20833333
2190,2190,6.534097222,2.319826389,27.83614583,2.511145833,24.97354167,14688.5625,6.993854167,8.849965278,6.126215278,27.82434028,16.59048611,24.99361111,14653.4375,7.232361111,2190,3.5,2023/5/27 6:00,91.25
2191,2191,6.5334375,2.3153125,27.89822917,2.534131944,24.98097222,14690.12847,6.995416667,8.851736111,6.052916667,27.845,16.64246528,25.00420139,14653.38194,7.227777778,2191,3.5,2023/5/27 7:00,91.29166667
2192,2192,6.535,2.324722222,27.86354167,2.545138889,24.990625,14688.23958,7.002465278,8.833125,6.033125,27.82041667,16.644375,25.00850694,14654.53125,7.233194444,2192,3.5,2023/5/27 8:00,91.33333333
2193,2193,6.521736111,2.304166667,27.83677083,2.541111111,25.00940972,14685.20833,7.012291667,8.813715278,5.942152778,27.86614583,16.68402778,24.99774306,14654.4375,7.2334375,2193,3.5,2023/5/27 9:00,91.375
2194,2194,6.52,2.257916667,27.89298611,2.554965278,25.0315625,14688.38194,7.028854167,8.794583333,5.901666667,27.82881944,16.63059028,25.01302083,14654.70139,7.242118056,2194,3.5,2023/5/27 10:00,91.41666667
2195,2195,6.518993056,2.214270833,27.87048611,2.563576389,24.99940972,14690.68403,7.050138889,8.777916667,5.881805556,27.82774306,16.72159722,25.00274306,14653.53125,7.250763889,2195,3.5,2023/5/27 11:00,91.45833333
2196,2196,6.547916667,2.260486111,27.87645833,2.586076389,25.03357639,14688.63542,7.082395833,8.784895833,5.864236111,27.82284722,16.75864583,25.00003472,14653.65625,7.262256944,2196,3.5,2023/5/27 12:00,91.5
2197,2197,6.514618056,2.1884375,27.83899306,2.591006944,25.00732639,14689.67014,7.108680556,8.745902778,5.827916667,27.83180556,16.76545139,24.99972222,14652.46528,7.271840278,2197,3.5,2023/5/27 13:00,91.54166667
2198,2198,6.507118056,2.294409722,27.86229167,2.605381944,25.04996528,14688.72569,7.152847222,8.801215278,5.855104167,27.82357639,16.73274306,25.0015625,14653.01736,7.288819444,2198,3.5,2023/5/27 14:00,91.58333333
2199,2199,6.537986111,2.287777778,27.79395833,2.619270833,25.03833333,14690.59722,7.182673611,8.848402778,5.8903125,27.80614583,16.69965278,25.01461806,14654.07639,7.304479167,2199,3.5,2023/5/27 15:00,91.625
2200,2200,6.537604167,2.345833333,27.85642361,2.623576389,25.01055556,14689.29514,7.206875,8.837881944,5.894097222,27.84996528,16.70225694,25.01083333,14653.92708,7.315277778,2200,3.5,2023/5/27 16:00,91.66666667
2201,2201,6.540138889,2.2246875,26.2796875,2.607847222,25.02482639,14622.65972,7.217604167,8.857222222,5.6125,24.00746528,13.76850694,25.01017361,14590.84375,7.302569444,2201,3.5,2023/5/27 17:00,91.70833333
2202,2202,6.531388889,2.759791667,27.86420139,2.652395833,25.00958333,14686.08333,7.292777778,8.855972222,6.057638889,27.80711806,15.68524306,24.99795139,14653.06944,7.354131944,2202,3.5,2023/5/27 18:00,91.75
2203,2203,6.530347222,2.874826389,27.86864583,2.647951389,24.99958333,14688.41319,7.293958333,8.862083333,6.0665625,27.8365625,15.89881944,24.99965278,14654.17014,7.359340278,2203,3.5,2023/5/27 19:00,91.79166667
2204,2204,6.535902778,2.942048611,27.85357639,2.661180556,25.03288194,14688.38542,7.291145833,8.878819444,6.106319444,27.76947917,15.94184028,25.00388889,14654.14583,7.364270833,2204,3.5,2023/5/27 20:00,91.83333333
2205,2205,6.544340278,3.008194444,27.87375,2.6753125,25.05336806,14690.61111,7.287152778,8.9025,6.106701389,27.81413194,16.02302083,25.02163194,14652.16319,7.364479167,2205,3.5,2023/5/27 21:00,91.875
2206,2206,6.525104167,2.846111111,27.80878472,2.657916667,25.01173611,14623.58681,7.259097222,8.881944444,5.826701389,24.87746528,13.73013889,24.98197917,14592.04167,7.328611111,2206,3.5,2023/5/27 22:00,91.91666667
2207,2207,6.492881944,3.061006944,27.80013889,2.727083333,24.98541667,14691.96875,7.187465278,8.833784722,6.140520833,27.83434028,15.47663194,25.00100694,14653.83681,7.258298611,2207,3.5,2023/5/27 23:00,91.95833333
2208,2208,6.505972222,3.059444444,27.75513889,2.758888889,25.05107639,14689.83333,7.173993056,8.848333333,6.117638889,27.82895833,15.56614583,25.01972222,14652.94097,7.240798611,2208,3.5,2023/5/28 0:00,92
2209,2209,6.472777778,3.065104167,27.76364583,2.783090278,25.00614583,14690.83681,7.167951389,8.814826389,6.082708333,27.80552083,15.60822917,24.99677083,14653.47917,7.236597222,2209,3.5,2023/5/28 1:00,92.04166667
2210,2210,6.443888889,3.056319444,27.77166667,2.808854167,25.02864583,14690.52083,7.178368056,8.789201389,6.0053125,27.82003472,15.55840278,24.99836806,14654.23611,7.234340278,2210,3.5,2023/5/28 2:00,92.08333333
2211,2211,6.446388889,3.032534722,27.76222222,2.826597222,25.00378472,14689.44444,7.18875,8.784340278,5.900763889,27.84517361,15.44618056,25.01451389,14653.16319,7.228888889,2211,3.5,2023/5/28 3:00,92.125
2212,2212,6.444756944,3.04375,27.77305556,2.855833333,25.02173611,14686.67014,7.199826389,8.792361111,5.834895833,27.80944444,15.30357639,25.01454861,14653.375,7.232395833,2212,3.5,2023/5/28 4:00,92.16666667
2213,2213,6.446979167,2.947951389,27.72871528,2.87,25.03472222,14690.64931,7.190868056,8.796597222,5.786875,27.82083333,15.20163194,25.00586806,14653.90278,7.236493056,2213,3.5,2023/5/28 5:00,92.20833333
2214,2214,6.441597222,2.813333333,27.79881944,2.888020833,25.00795139,14689.13889,7.170277778,8.795104167,5.736111111,27.84916667,15.10697917,25.01100694,14652.32292,7.233298611,2214,3.5,2023/5/28 6:00,92.25
2215,2215,6.446006944,2.810520833,27.76961806,2.897430556,25.01861111,14687.75,7.170486111,8.795347222,5.639201389,27.81579861,15.01322917,24.9928125,14653.55556,7.225625,2215,3.5,2023/5/28 7:00,92.29166667
2216,2216,6.475069444,2.843958333,27.77888889,2.931909722,25.02625,14688.02083,7.178263889,8.830208333,5.583541667,27.85010417,14.970625,25.00555556,14654.22917,7.222013889,2216,3.5,2023/5/28 8:00,92.33333333
